0.26994167844195843, 0.7681166998177373
0.2827374056332473, 0.7215242864352895
0.28529705945290595, 0.7783454866692987
0.3016895961820329, 0.714473480566836
0.30425758419508775, 0.7860184224673219
0.32064343009289664, 0.7103259477030397
0.3232168177242082, 0.7914102151902571
0.33959808568479954, 0.7076300513415721
0.3421748774232728, 0.7947282414812942
0.35728882307411647, 0.7047267783369147
0.3611327023563263, 0.7976315144859516
0.3718213593734291, 0.7036815830910985
0.38112609974135286, 0.7993067507447884
0.3895135654452508, 0.703275141834586
0.39967796531860833, 0.7994460601138624
0.40910161973525866, 0.703275141834586
0.41863476315036297, 0.800534787490609
0.428057801306234, 0.703275141834586
0.4375909447213383, 0.800534787490609
0.4470139828772094, 0.703275141834586
0.4565464073214045, 0.7992646055510713
0.46660213987734717, 0.7034565963973771
0.47613435890128253, 0.7990831509882803
0.48555904041923165, 0.7047267783369147
0.4957219119610553, 0.7981976442397898
0.5045160436712461, 0.7061784148392434
0.5234730469232605, 0.7076300513415721
0.5330006733371025, 0.7951429947676738
0.5424301528854047, 0.709263142406692
0.5525880820205797, 0.7940024232301297
0.5620189261463219, 0.7105333243462295
0.5715430310699965, 0.7918249684766367
0.5809763989303586, 0.7128144674213175
0.5904974665687639, 0.7887402409091882
0.5999331674163618, 0.7138513506372666
0.6100840975898291, 0.7862257991105117
0.6188907575834041, 0.7163398703555444
0.6290388705647375, 0.7837372793922339
0.6378484651334521, 0.719035766717012
0.6479932913906292, 0.7806266297443869
0.6574378693280241, 0.7214205981136947
0.6669477122165209, 0.7775159800965394
0.6763958996813373, 0.7246867802439343
0.685902724662363, 0.775450525694509
0.6953538273245206, 0.7277715078113829
0.7048567370001965, 0.771618213810431
0.7143118576778338, 0.7310376899416224
0.7249167361634111, 0.7681561370910066
0.7340791542609233, 0.7352109752444185
0.7491979379722339, 0.7429179302229356
0.7495981726762392, 0.7582978468643473
0.7393649223930935, 0.7640464207163384
0.5132702588845603, 0.7964474733366513
0.2634788498802145, 0.7598656397330723
0.26801243356060633, 0.7316453680960255
0.26164719451358354, 0.7389617348167414
0.2607443824691783, 0.7515040777665398
0.7547570137358497, 0.7493814281623812
0.7545401777200553, 0.753917865861238
