Be7 and B8 fluxes unit: [1/(cm2 s)].

Be7-Flux	B8-Flux		Reduced Chi2
4.782E+09	4.259E+06	12.404
4.831E+09	4.259E+06	11.531
4.881E+09	4.259E+06	10.755
4.930E+09	4.259E+06	10.118
4.979E+09	4.259E+06	9.625
5.029E+09	4.259E+06	9.252
5.078E+09	4.259E+06	9.051
5.127E+09	4.259E+06	9.080
5.176E+09	4.259E+06	9.345
5.226E+09	4.259E+06	9.845
5.275E+09	4.259E+06	10.581
5.324E+09	4.259E+06	11.551
5.374E+09	4.259E+06	12.758
5.423E+09	4.259E+06	14.199
5.472E+09	4.259E+06	15.876
5.522E+09	4.259E+06	17.788
5.571E+09	4.259E+06	19.935
5.620E+09	4.259E+06	22.318
5.670E+09	4.259E+06	24.936
5.719E+09	4.259E+06	27.790
5.768E+09	4.259E+06	30.879
5.817E+09	4.259E+06	34.203
5.867E+09	4.259E+06	37.762
5.916E+09	4.259E+06	41.557
5.965E+09	4.259E+06	45.588
6.015E+09	4.259E+06	49.853
6.064E+09	4.259E+06	54.354
6.113E+09	4.259E+06	59.090
3.944E+09	4.313E+06	54.513
3.993E+09	4.313E+06	50.050
4.043E+09	4.313E+06	45.853
4.092E+09	4.313E+06	41.922
4.141E+09	4.313E+06	38.256
4.191E+09	4.313E+06	34.855
4.240E+09	4.313E+06	31.721
4.289E+09	4.313E+06	28.852
4.338E+09	4.313E+06	26.248
4.388E+09	4.313E+06	23.911
4.437E+09	4.313E+06	21.837
4.486E+09	4.313E+06	19.922
4.536E+09	4.313E+06	18.182
4.585E+09	4.313E+06	16.597
4.634E+09	4.313E+06	15.146
4.684E+09	4.313E+06	13.816
4.733E+09	4.313E+06	12.585
4.782E+09	4.313E+06	11.578
4.831E+09	4.313E+06	10.719
4.881E+09	4.313E+06	9.964
4.930E+09	4.313E+06	9.338
4.979E+09	4.313E+06	8.857
5.029E+09	4.313E+06	8.502
5.078E+09	4.313E+06	8.307
5.127E+09	4.313E+06	8.336
5.176E+09	4.313E+06	8.601
5.226E+09	4.313E+06	9.101
5.275E+09	4.313E+06	9.837
5.324E+09	4.313E+06	10.807
5.374E+09	4.313E+06	12.014
5.423E+09	4.313E+06	13.455
5.472E+09	4.313E+06	15.132
5.522E+09	4.313E+06	17.044
5.571E+09	4.313E+06	19.191
5.620E+09	4.313E+06	21.574
5.670E+09	4.313E+06	24.192
5.719E+09	4.313E+06	27.046
5.768E+09	4.313E+06	30.135
5.817E+09	4.313E+06	33.459
5.867E+09	4.313E+06	37.018
5.916E+09	4.313E+06	40.813
